Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,class
-0.004731,-0.001991,0.012715,0.005763,-0.000138,0.000889,0.00671,-0.004867,P
-0.000924,-0.001791,-0.001675,0.003952,-0.007648,-0.003687,0.013869,0.000583,N
0.012758,0.000028,0.00948,-0.004602,0.011346,0.003055,0.008743,0.000051,S
-0.001333,-0.005513,0.00236,-0.000651,-0.009038,-0.003839,0.000908,0.001602,O
-0.011055,-0.00606,0.009248,0.000837,-0.001131,-0.007053,0.003613,-0.001933,D
-0.008516,0.002704,-0.003915,-0.005424,0.000429,0.001705,-0.000679,0.007306,L
-0.000497,0.007366,-0.003963,0.010746,-0.021947,-0.003527,0.006544,0.007222,M
-0.001875,-0.003948,-0.003875,-0.001674,-0.010377,0.004522,-0.00391,-0.001062,X
-0.016305,-0.002844,-0.008688,-0.003293,0.005654,-0.002272,-0.001453,0.002367,L
0.01249,-0.015608,-0.007843,0.008982,0.00441,0.003958,-0.001901,0.007964,C
-0.00368,-0.002251,-0.002438,0.003924,-0.003383,0.009224,0.011976,-0.002932,K
-0.009019,0.007174,0.00496,0.002952,0.002114,0.004961,-0.006043,-0.008942,I
-0.002991,0.001182,0.008032,0.002687,-0.004474,0.005315,0.008461,-0.00593,P
0.001975,0.008938,0.004112,-0.004215,0.010527,0.001941,0.009812,0.007468,V
-0.000579,0.010278,-0.008827,0.014852,-0.010249,0.009472,-0.004411,0.001282,M
0.000071,-0.003439,-0.007417,-0.002689,0.005463,0.001729,0.001231,-0.002718,K
-0.00558,-0.012012,0.004902,0.002905,-0.002002,-0.006153,0.002834,-0.001775,O
-0.004241,-0.005187,-0.006449,0.009565,0.004623,-0.002434,-0.004854,0.010844,Q
0.005571,-0.002387,-0.002957,-0.005817,0.015315,-0.012241,-0.005242,0.003015,T
0.001521,-0.005547,-0.001326,0.00647,-0.004524,0.006752,-0.015641,0.00461,X
-0.004298,-0.013898,0.010798,-0.00201,0.001767,-0.009205,-0.00996,-0.004091,S
0.004434,-0.006855,-0.000066,-0.0147,-0.00301,-0.000097,-0.006582,-0.001509,Z
-0.004939,-0.000956,0.003215,-0.00677,-0.004817,0.002091,0.004364,-0.005735,S
-0.014356,-0.001188,-0.015866,-0.012112,0.008111,0.006333,-0.002283,0.004438,L
0.009212,-0.006007,-0.003101,-0.004843,0.005213,0.00523,-0.003682,-0.004862,E
0.00651,-0.009046,-0.000306,0.004245,0.004927,-0.002145,0.001522,-0.002077,E
-0.007417,0.003671,0.011852,-0.001045,0.011097,0.000727,-0.002131,-0.006727,P
0.000466,-0.003508,-0.01038,-0.006727,-0.009154,0.006718,-0.002144,-0.003794,K
0.00541,0.002636,0.009686,-0.009425,-0.008874,-0.004681,-0.000976,0.003127,B
0.00152,0.00042,-0.006541,-0.005337,0.001124,0.005466,-0.002778,0.008439,U
-0.000524,0.006728,0.00803,-0.006289,0.008864,-0.001788,0.002218,0.003399,P
-0.003892,0.012137,-0.001579,0.007832,0.003999,-0.003653,-0.01325,-0.002837,F
-0.008774,0.001363,0.004462,0.004766,0.001437,-0.004732,0.000147,-0.00661,J
-0.00213,0.007737,0.000537,-0.005079,0.001265,-0.000282,0.005261,0.002249,J
-0.000858,-0.001021,-0.002839,-0.009947,-0.013716,-0.000753,0.001773,0.003597,O
0.000359,-0.006059,-0.006234,-0.002928,0.011653,-0.001434,0.004111,0.009205,G
-0.002382,0.008322,0.008406,0.00952,0.000508,-0.009642,0.006852,0.003663,R
-0.000844,-0.003167,-0.00322,0.00575,-0.003367,-0.004579,0.015559,0.005255,N
0.011027,0.003953,0.004401,-0.00272,0.003657,-0.004173,-0.000209,0.000875,F
-0.002334,0.01346,0.000135,0.010624,-0.004298,0.002911,-0.01528,-0.003429,F
0.010436,-0.020662,-0.008345,-0.003169,0.002037,-0.012552,-0.00988,-0.003652,Z
-0.001398,0.000549,-0.007208,0.00241,-0.005594,0.011948,0.008391,-0.00884,K
0.007305,-0.002394,0.005738,0.007565,0.006268,-0.006703,-0.001769,0.002175,Y
-0.005739,-0.001453,-0.000104,0.001236,-0.001942,-0.00654,0.000836,-0.001041,N
-0.004805,-0.006532,0.001831,0.001199,-0.004334,-0.008777,0.003604,0.002167,O
-0.006717,-0.002082,-0.003384,0.011461,-0.005636,-0.011972,-0.001831,-0.001435,M
-0.004957,-0.003018,-0.01057,0.004616,-0.009709,-0.000318,-0.002949,-0.010671,K
-0.003772,0.005916,0.000593,-0.002646,0.010335,-0.003418,-0.016521,0.014669,Y
-0.005852,0.007415,-0.000617,-0.008743,0.005552,-0.005107,-0.008515,-0.007085,I
0.006272,-0.006004,0.007881,-0.005763,0.004702,0.002599,-0.00111,0.001991,G
-0.000189,0.010411,-0.001599,-0.004592,-0.001014,-0.002219,0.004207,-0.001798,D
-0.001348,0.008645,0.004534,-0.005433,0.004597,-0.003017,-0.002129,-0.000799,P
-0.001159,0.002973,0.002747,-0.008378,0.000702,0.00119,0.000075,0.001332,P
-0.011513,0.000248,-0.020388,-0.0098,0.003818,0.001654,-0.005642,-0.001001,L
0.007407,0.004997,-0.002481,-0.008261,0.001847,0.002079,-0.005399,0.006825,Y
-0.004534,-0.010655,0.001953,0.006792,-0.005164,-0.003387,0.014941,0.005382,H
0.001972,0.005952,-0.007367,0.001703,0.014481,0.001307,0.00118,0.004182,K
-0.006268,-0.004328,-0.002176,0.008483,0.001608,0.007342,-0.001984,0.008094,A
-0.00109,-0.002099,0.001006,-0.001142,-0.001326,-0.00217,0.006954,-0.000268,O
0.000168,-0.007529,0.005701,-0.001345,-0.001565,-0.002146,0.002511,-0.004152,G
-0.003766,0.00003,0.010863,0.003335,0.002766,-0.002057,0.00599,0.004979,G
0.015807,0.001187,-0.013536,-0.005244,0.003602,-0.003502,0.001432,-0.000279,V
0.001431,0.003008,-0.011207,0.002798,-0.011842,-0.004424,0.004708,0.001016,N
-0.000814,-0.005827,0.008169,0.009696,-0.0029,-0.000533,0.012071,0.023538,H
-0.000998,0.000295,-0.008192,-0.005981,-0.006774,0.005679,-0.000253,-0.003684,K
-0.00249,0.011686,-0.002115,-0.007488,-0.003043,0.001953,-0.002452,-0.003938,I
-0.002539,-0.001603,0.010574,0.004228,0.008212,-0.003776,0.014121,-0.003532,P
0.002001,0.003161,0.000457,-0.001331,-0.002143,0.006412,-0.005642,0.002343,Z
0.000761,-0.00371,0.002959,-0.000635,-0.004692,-0.005057,0.002979,0.000596,U
-0.006198,-0.002133,0.004355,-0.001332,-0.001482,-0.002548,-0.00402,-0.009492,S
-0.004037,-0.000294,-0.008845,0.018277,-0.012519,0.005401,-0.001477,0.00334,M
-0.011348,-0.005907,-0.005869,0.004554,0.006009,0.008481,-0.003043,0.007974,A
-0.005317,0.002406,0.003003,-0.005974,0.006786,0.008501,0.006172,0.005833,S
-0.00762,-0.000198,0.002769,0.003738,-0.002307,-0.01396,-0.004865,-0.003963,R
0.001703,-0.011579,-0.009948,-0.00942,-0.000736,0.003224,-0.011231,-0.003912,E
-0.007341,0.0005,0.005483,-0.004349,-0.001356,-0.007667,0.001837,0.001267,D
-0.007649,0.00079,-0.005086,0.011396,-0.007322,-0.017945,-0.002776,0.006244,M
0.002655,0.007665,0.003278,-0.005992,0.009112,0.002955,0.007248,0.002131,B
0.013663,-0.008054,-0.00263,0.001737,0.005542,-0.001656,0.012667,-0.008336,W
-0.002625,-0.001539,0.002023,0.002137,-0.006443,-0.005688,0.007236,-0.010382,R
-0.02649,-0.002901,-0.020674,-0.022028,0.004852,0.01754,0.009659,0.008529,L
0.015915,0.003475,0.016449,-0.003307,-0.001077,0.010032,-0.013145,0.012415,Z
-0.005612,-0.003222,0.003638,0.006081,-0.006915,-0.002455,-0.004507,-0.008895,B
0.003673,0.008928,0.00093,0.004112,-0.007903,0.00589,-0.007812,0.016709,V
-0.004533,0.001282,0.007405,0.003385,0.006812,-0.004084,-0.007752,-0.007198,T
0.000941,0.008421,0.008373,0.000362,-0.010229,0.006453,-0.002605,-0.008127,F
0.00387,0.015309,-0.003997,0.00405,0.014767,0.002372,-0.00332,0.004293,V
-0.000355,-0.00127,-0.00159,0.000144,-0.007924,0.008582,-0.014667,-0.001389,E
-0.006877,0.00462,0.001976,0.005593,0.000404,-0.007773,0.000726,-0.005389,R
-0.002781,0.000704,0.008009,0.001471,0.00324,-0.001903,-0.005151,-0.005977,F
0.00517,0.004904,-0.006832,0.004558,0.014199,0.003165,-0.000401,0.012213,H
0.004706,0.01599,-0.012062,-0.005127,-0.004756,-0.023407,-0.012997,-0.002494,T
0.008716,0.001119,-0.008257,0.0052,-0.005205,0.000767,0.007217,-0.012408,W
-0.000604,-0.009939,0.005173,0.007325,0.003485,-0.008167,0.000785,-0.001129,Q
0.019601,0.001516,-0.001743,-0.004371,-0.004695,-0.002583,-0.001419,0.002912,Q
0.005123,-0.010114,-0.014739,-0.009822,-0.005785,0.003286,-0.012984,-0.005539,E
-0.002444,0.007345,0.001584,-0.003379,0.000697,-0.000746,-0.003169,-0.01091,T
-0.003642,0.00936,-0.004801,0.00874,-0.002854,0.012882,-0.009805,-0.000623,J
-0.002889,-0.011218,0.002864,0.005852,-0.00004,0.006822,-0.001306,-0.003293,U
0.013997,-0.002821,-0.01009,0.007121,0.019123,-0.003936,0.014493,-0.00613,W
-0.004261,-0.010069,0.005327,0.00291,-0.004103,-0.005926,0.001391,-0.004462,O
-0.003516,-0.000881,0.005665,0.000908,0.005186,-0.003803,-0.002066,-0.010669,T
0.002493,0.011076,0.00606,-0.002209,0.006613,0.012303,-0.00801,0.006322,Y
0.000688,0.010433,-0.001204,-0.004779,-0.000613,-0.003189,0.007393,-0.00326,R
-0.006499,-0.014802,0.001231,-0.003058,-0.002645,-0.004577,-0.006004,-0.0051,X
-0.003005,-0.003407,0.007569,-0.009743,-0.01219,0.002266,0.003599,0.001667,G
-0.003974,-0.002573,0.005502,0.002172,0.000024,0.001626,0.000783,-0.011898,P
0.003096,0.014808,-0.004607,-0.000737,0.005983,-0.0202,-0.009288,-0.00302,T
-0.002754,-0.002567,-0.005592,0.001067,-0.00314,-0.007729,0.006326,-0.006748,N
0.006358,-0.000826,0.000516,0.006524,0.005477,-0.000556,0.014164,-0.005917,O
-0.003178,-0.004657,0.002171,0.000296,-0.005571,-0.007394,-0.00095,-0.001596,H
-0.00197,-0.004233,0.009399,-0.00285,-0.001675,0.002976,-0.001685,-0.007643,S
-0.001146,0.004172,0.004082,0.002333,-0.01189,0.002939,0.004048,-0.004163,K
0.000639,0.003934,-0.01094,0.005883,0.000388,0.009615,-0.013238,0.007142,K
0.004933,0.002044,-0.004931,0.004779,0.003554,0.008783,-0.001702,0.003103,K
0.004682,0.005571,-0.004846,-0.004616,-0.007107,-0.003345,0.008355,-0.007795,R
0.007108,0.006023,-0.003415,0.002721,-0.000193,-0.005267,-0.004536,-0.005205,V
-0.00091,0.000069,0.004195,0.001806,-0.006863,0.003289,0.001923,0.003217,O
0.010233,0.011787,-0.003878,-0.000551,-0.000631,-0.002777,-0.005084,0.001754,V
-0.006079,-0.001741,0.011789,0.005848,0.004657,-0.002573,-0.004887,-0.008792,F
-0.001834,0.00428,0.00559,0.000167,0.005446,-0.004315,-0.000376,-0.006607,T
-0.003585,0.007902,-0.003245,-0.005009,-0.001322,-0.004959,0.004563,0.002507,D
-0.007301,0.003562,0.010217,0.000469,0.007542,0.004241,0.005585,0.020712,G
0.009599,-0.019265,0.000022,0.002105,-0.000625,-0.001345,-0.01053,0.007353,Y
0.000521,-0.004563,-0.002681,-0.002862,0.005092,0.000377,0.003849,0.007461,G
-0.002109,-0.005149,-0.002124,0.000629,-0.008018,0.002747,-0.003361,-0.000774,X
0.001762,0.001044,0.009142,0.008265,0.008776,-0.003697,-0.004691,0.003921,Y
-0.000707,-0.007618,0.001499,0.001276,0.005545,0.002814,-0.009176,-0.003503,Z
-0.001002,-0.0028,0.004639,0.00251,-0.004422,-0.00042,0.004442,0.001898,O
-0.009427,-0.002537,0.005356,0.00458,0.007635,-0.005632,0.000947,-0.007447,I
-0.000336,-0.003582,-0.001427,-0.001721,-0.003652,-0.002568,0.006257,0.001791,C
0.004515,0.003869,-0.010263,0.003208,0.008564,0.004632,-0.011417,0.012431,X
0.007751,-0.010258,0.000901,0.002568,0.001028,-0.002259,-0.001279,-0.002737,Q
0.000041,-0.004701,-0.001377,-0.003822,-0.000833,0.000529,0.000189,0.000164,C
-0.002571,0.007041,0.011977,0.00401,0.014605,-0.010218,-0.004138,0.002193,F
-0.005752,-0.007948,0.00561,0.005839,-0.00202,-0.000805,0.00251,-0.00727,O
-0.00558,0.007675,0.001704,0.00887,0.006771,0.001632,-0.010512,-0.005172,F
0.001962,0.001867,0.018945,0.005331,-0.009915,-0.001745,0.001301,0.020129,U
-0.001446,0.003399,-0.001592,0.018775,-0.004329,0.008126,-0.002802,-0.000935,M
-0.002884,-0.008338,-0.010979,-0.003111,0.016258,0.002264,0.001188,0.016394,Q
0.005882,-0.008169,-0.020369,-0.010469,0.017196,-0.01123,0.020536,0.005243,N
0.005616,0.001521,0.000413,0.001702,0.003797,0.002568,-0.004302,0.008152,Y
-0.008663,0.007898,0.001081,0.000117,0.005194,-0.021765,-0.002552,0.024102,U
-0.004831,-0.009079,0.005865,0.010758,-0.006413,-0.004189,0.009408,-0.002387,H
0.00205,0.000373,-0.006836,0.00132,0.002147,-0.000679,-0.017132,0.006234,E
-0.008381,0.008385,-0.000569,-0.001723,-0.004649,-0.007373,-0.003461,-0.000875,S
-0.009772,0.001965,0.002617,-0.00989,-0.006607,-0.004394,0.008174,0.003301,D
0.004787,-0.00536,-0.008893,0.009793,0.00096,-0.002956,0.005161,-0.007081,M
-0.006544,0.002423,-0.008525,0.005773,-0.010248,0.000429,0.000563,-0.007337,N
-0.002667,0.013791,0.005887,-0.005779,-0.006274,0.006168,0.003455,-0.00669,P
0.002504,-0.007765,0.004806,-0.01484,-0.009432,-0.01011,-0.012723,0.00757,S
-0.008488,-0.005182,-0.018361,0.001413,-0.002331,0.008307,-0.001478,-0.000845,A
0.00057,0.007147,-0.00828,0.00971,-0.001162,-0.010893,0.004791,0.012848,M
0.000446,0.010964,-0.00221,0.002142,0.020468,-0.005154,0.006397,0.006784,H
0.002024,0.005864,0.003883,-0.001873,0.016735,0.008941,-0.009949,0.006862,Y
-0.001034,-0.005316,-0.000426,0.003011,0.002277,0.003716,0.005283,-0.000005,O
0.000884,-0.011421,0.002686,0.001578,0.002344,-0.001926,-0.0014,-0.009264,C
-0.009608,-0.003345,0.007168,-0.004405,-0.004647,-0.012638,0.001824,0.000258,D
-0.001694,0.013217,-0.002248,0.004528,0.005801,0.006462,-0.014678,-0.001522,F
0.008275,-0.012255,-0.001226,-0.006107,0.001735,0.00121,-0.005549,0.008224,T
-0.005912,-0.002676,0.004356,-0.007309,-0.003853,-0.007666,-0.004576,-0.003574,X
-0.000417,-0.015782,-0.000793,-0.007058,-0.002048,0.007829,-0.01145,-0.000028,E
0.002378,-0.000941,-0.013238,-0.000701,-0.004152,-0.002702,0.004554,-0.000898,N
0.000532,0.015717,-0.005451,0.000591,0.002136,-0.019909,-0.01107,-0.008063,T
-0.00082,0.002824,-0.007205,0.000583,0.001836,0.004386,-0.001884,0.004791,H
-0.003372,-0.005845,0.010458,-0.002852,0.013652,-0.002788,0.006722,0.010479,Y
0.006314,0.001726,0.010128,-0.003945,0.002081,0.01004,0.004992,-0.008668,E
0.011737,0.010379,-0.005496,-0.00093,-0.003808,-0.012294,-0.008312,0.008388,Y
0.015608,-0.000233,-0.000701,-0.000507,-0.0016,0.010567,-0.001317,0.003484,Q
-0.006166,0.001027,0.004171,0.002865,0.000583,-0.002624,0.00398,-0.00375,R
0.011021,-0.012216,-0.0094,-0.005588,0.003739,-0.016599,0.010339,-0.005017,N
-0.002165,-0.002256,0.003469,0.002661,-0.003878,-0.000372,0.002314,-0.00217,O
-0.000756,0.003186,0.007826,0.003207,0.002944,-0.00029,-0.007615,-0.008869,F
-0.002619,0.000571,0.003672,0.001307,-0.005758,-0.005805,-0.005307,-0.003216,R
0.000711,0.006258,0.00449,0.005979,0.002344,0.004663,0.000964,-0.011033,V
-0.000902,-0.00271,-0.00352,-0.008756,-0.00874,-0.006254,-0.005582,-0.003255,X
0.008809,-0.001823,-0.003146,0.006853,0.006275,0.002217,0.01759,-0.011484,W
0.00035,-0.002609,0.002074,-0.00549,-0.002619,0.000748,0.007745,0.002634,D
0.009488,-0.005433,0.006286,-0.006963,-0.004389,0.001818,-0.005784,-0.001532,I
-0.003368,-0.00619,0.00821,0.011234,0.000362,0.002148,0.000055,-0.001545,J
0.005763,-0.003554,0.004912,-0.005836,0.003072,0.005155,0.001394,0.005773,P
0.018103,0.00313,0.004542,0.005402,0.004463,-0.00252,-0.006768,0.004881,Q
0.008924,0.001062,-0.013573,0.007458,-0.007121,0.008167,0.009173,-0.011202,W
-0.000952,0.005091,0.003483,0.005341,0.000532,0.000827,0.000985,0.0006,K
-0.009607,0.006158,0.00221,0.004694,-0.001607,0.006716,-0.00216,-0.00726,J
0.007611,0.000404,-0.003818,0.00342,0.006099,-0.006688,0.001497,-0.008279,V
0.003035,0.003095,-0.006951,-0.0023,-0.006509,0.01209,-0.014294,0.008252,X
-0.001151,0.011016,0.000635,0.012621,0.007543,0.005589,0.007241,0.016694,N
-0.002362,0.003779,-0.000353,0.00366,0.002367,0.006836,-0.005298,-0.004612,F
-0.008575,0.005646,0.002641,0.002402,0.004153,0.007091,-0.007225,-0.007035,I
-0.000709,-0.001915,-0.004199,-0.014861,-0.011562,-0.003629,-0.008317,0.003105,X
-0.007958,-0.004179,0.00311,0.005863,0.005081,0.001865,-0.006049,-0.007448,E
-0.005653,-0.000874,-0.001129,0.000597,-0.002166,0.008575,-0.005918,-0.006373,E
-0.002775,-0.008694,0.011678,0.010204,0.003192,-0.000365,0.002209,0.002595,J
-0.007108,-0.000155,-0.001064,0.010818,-0.004411,0.004817,-0.007417,-0.002848,J
0.000112,-0.005041,0.004009,0.004067,0.004069,0.011424,-0.010266,-0.001764,L
-0.004207,-0.000669,0.000799,0.004086,0.000038,0.002995,-0.000158,-0.00416,H
-0.009606,-0.011885,-0.004955,0.009063,0.00482,0.010774,-0.001314,0.006111,A
-0.026735,-0.003638,-0.019123,-0.020759,0.005342,0.016882,0.009567,0.004892,L
0.000376,0.009909,0.017358,-0.013444,0.005022,0.006988,0.016183,0.002678,I
-0.000665,0.002813,0.010241,-0.008366,-0.008905,-0.001375,0.00338,0.007869,G
0.0006,0.002391,0.012714,0.001268,-0.000666,-0.000058,0.006895,0.015977,U
0.000317,0.007132,0.006117,-0.004227,0.000772,-0.004497,0.007434,-0.002319,P
-0.000439,0.007535,-0.002573,0.012797,-0.020561,-0.002853,0.007058,0.010306,M
-0.027222,-0.003241,-0.016495,-0.020397,0.009612,0.014473,0.010958,0.006466,L
-0.005279,0.005094,0.000243,0.008323,-0.004036,0.004399,-0.00168,0.00925,U
-0.009236,-0.004027,-0.016827,-0.001768,0.007811,-0.005842,-0.004468,0.002753,A
-0.006827,-0.000804,0.009051,0.002624,-0.001193,-0.002339,0.003278,-0.005938,R
-0.027944,0.001898,-0.010775,-0.021032,0.011488,0.014441,0.011414,0.019872,L
0.011471,-0.007117,-0.001748,0.000124,0.013808,-0.001548,0.006854,-0.002889,M
-0.004601,-0.004281,0.002406,0.000545,0.00592,-0.007909,0.007302,0.010137,D
0.003957,0.000854,-0.000356,-0.007682,-0.01197,-0.004177,0.000819,0.009811,Q
0.000874,-0.010091,-0.00026,-0.003064,0.005051,-0.000433,0.0028,0.00479,G
0.00319,-0.003486,-0.005076,-0.006477,0.014927,0.000275,0.005369,0.010207,G
-0.00096,0.00304,0.002379,-0.002151,0.004436,0.003588,-0.008229,-0.006573,Y
0.00386,-0.003435,-0.002454,0.000186,-0.002485,0.011183,-0.003555,-0.004637,C
-0.004817,0.004674,0.002237,-0.000077,0.005115,-0.006318,-0.008153,-0.005671,T
-0.006746,-0.010859,0.007461,0.011629,0.000377,-0.005372,0.009052,-0.002329,H
0.004807,-0.000195,-0.000762,0.007749,0.000308,0.010509,0.005105,-0.002858,V
0.001104,-0.008043,-0.004342,0.000661,0.000648,-0.002465,-0.00579,-0.00427,J
0.004089,-0.002294,0.004402,0.002042,0.002179,0.001723,0.004423,-0.003664,Q
0.003931,-0.002171,0.003411,-0.007985,0.009448,-0.00053,-0.008624,0.007565,Y
0.004709,-0.003285,0.010094,-0.007453,-0.004643,-0.013688,-0.000696,0.000815,B
-0.004443,0.001524,0.00402,0.006951,-0.000364,0.007036,-0.001846,0.001395,U
-0.000304,-0.011946,0.006343,-0.004823,-0.010529,-0.004205,-0.00444,-0.006247,S
0.014028,0.00311,0.001465,0.001873,0.005671,0.006652,0.020678,-0.005767,O
0.002241,-0.000671,-0.003585,0.014394,-0.009106,0.002851,0.005604,-0.002745,W
0.003561,-0.009775,-0.009908,-0.011002,-0.003855,0.006866,-0.014405,0.000045,E
0.006834,-0.003334,-0.000783,-0.005165,-0.000677,0.007813,0.003509,0.005698,G
0.014802,0.001756,0.005827,-0.006328,0.008991,0.015254,0.016728,-0.001774,P
0.001103,0.006241,-0.006809,0.006741,0.005787,0.003402,-0.015345,0.012969,C
0.001149,0.000121,0.005402,-0.003406,0.001208,0.002448,0.011301,-0.00686,K
-0.000921,0.005215,0.006449,-0.003229,-0.001624,0.005485,0.003294,-0.005136,F
-0.002269,0.010409,0.004464,-0.009857,-0.003793,0.002892,0.008427,0.001413,P
0.006041,0.005444,0.001039,-0.006604,0.00045,-0.000821,-0.006375,-0.001478,Y
0.009612,0.001293,-0.005032,0.004306,-0.001804,-0.011651,-0.015754,0.001999,I
0.001887,-0.002905,-0.000393,0.007409,0.004311,0.003719,0.004494,-0.012679,W
-0.000382,0.00169,0.006449,0.004154,0.005832,-0.002405,0.006208,0.004433,O
-0.001868,0.007119,0.006593,-0.001567,0.005001,0.007198,-0.008085,0.00046,Y
-0.001196,-0.007757,0.006632,-0.007613,-0.010894,-0.006081,-0.009956,-0.003097,Z
-0.008764,0.003535,0.005248,0.012924,0.000809,0.000943,-0.009665,-0.012447,F
-0.005568,0.006987,-0.007183,0.004579,-0.013183,-0.007776,0.01066,-0.003182,M
-0.003007,0.00291,0.009074,0.003139,0.003088,-0.002557,0.008583,0.00275,P
0.004169,0.000381,-0.00084,-0.005917,-0.009769,-0.009014,-0.001322,0.012265,O
-0.002758,-0.003165,-0.007259,0.005403,0.000033,0.007439,-0.006753,-0.003152,K
0.000864,-0.002947,0.001355,0.008365,0.006208,0.010396,-0.007368,-0.001307,C
0.009272,0.001319,0.002666,-0.005764,-0.013011,-0.001037,-0.007852,0.001079,I
-0.001875,-0.003948,-0.003875,-0.001674,-0.010377,0.004522,-0.00391,-0.001062,X
-0.000923,-0.004403,-0.003845,0.004494,0.010152,-0.007145,0.004877,-0.00034,R
-0.000486,0.007889,0.014379,0.000063,0.003769,0.000478,0.010252,0.002154,P
0.012473,0.010183,-0.003484,-0.00626,0.00445,-0.003367,-0.004033,0.011049,Y
0.007917,-0.001795,0.008799,-0.005912,0.00725,0.010325,0.015322,0.000507,F
0.004123,-0.003761,0.008678,0.009375,0.007043,-0.000088,-0.001617,-0.001601,Y
-0.000436,0.002867,0.004423,-0.001007,-0.005014,0.000168,0.004238,0.002031,O
-0.009714,-0.00209,0.006168,0.000829,-0.003494,0.001213,0.004529,-0.009276,D
-0.00029,0.002786,-0.002244,0.006152,0.006065,-0.013225,-0.010331,-0.004645,X
-0.00928,-0.005878,0.004738,0.000761,-0.002314,-0.004153,0.000618,-0.002931,D
-0.005166,0.005968,-0.000086,-0.002033,-0.002386,-0.000757,-0.003255,-0.005502,I
-0.002686,0.000338,-0.001676,0.005851,-0.001256,-0.009558,-0.000253,-0.005676,N
-0.002384,-0.003336,0.005632,0.003363,-0.007141,0.008495,-0.001113,-0.009778,G
-0.011959,0.002959,-0.007857,-0.003239,0.01255,-0.000892,-0.001834,0.00328,L
-0.003351,-0.009596,0.004201,0.000667,-0.002685,0.006617,-0.001405,-0.01265,E
0.009577,-0.008441,-0.001671,0.000483,0.001677,-0.009515,-0.009336,-0.005496,F
0.002224,-0.012592,-0.007947,-0.009712,0.003891,0.000429,-0.010775,-0.001631,E
-0.004692,0.001739,0.003065,0.002801,0.002452,-0.00533,-0.00614,-0.010595,T
0.00493,-0.002947,0.003011,-0.003552,0.005061,-0.006712,-0.006623,-0.001565,Y
-0.003511,-0.006774,0.014913,0.00354,-0.013338,0.004613,0.003644,0.020373,U
-0.00194,0.014925,0.00371,0.010499,0.003139,-0.004379,-0.012653,-0.005887,F
0.0113,0.003528,0.003161,0.009815,0.000042,-0.007097,-0.027743,-0.001271,Z
-0.002744,0.007059,0.000929,0.003463,-0.003458,0.002713,-0.00357,-0.003719,F
-0.001114,-0.004396,-0.004534,0.008473,0.005001,0.005629,-0.004129,0.006593,H
-0.000985,-0.00037,-0.001887,-0.011053,0.001776,-0.007926,0.005715,0.005699,Q
0.003779,-0.000241,-0.001543,0.00363,0.001195,0.011217,-0.007013,0.004265,C
-0.009022,-0.009812,-0.019213,0.003754,0.002549,0.009735,0.001721,0.001597,A
0.005932,-0.000835,0.006142,-0.006665,0.001755,0.002009,-0.003596,0.007415,X
-0.006878,0.012567,0.00064,-0.001921,0.009456,-0.013094,-0.000806,0.013719,X
-0.004911,-0.007774,0.008669,0.012492,0.003833,0.001745,0.00039,-0.003043,J
-0.001601,0.000357,-0.002354,0.002523,0.009239,0.001272,-0.002374,0.004239,U
0.003049,-0.002393,-0.008125,-0.007154,0.006504,-0.007272,0.001556,0.0024,C
-0.001541,-0.006228,-0.000286,-0.006928,-0.007635,-0.005865,-0.007905,-0.002172,X
0.003228,0.007078,0.011096,-0.017053,0.011693,-0.001988,0.02197,0.012335,X
-0.012657,-0.008317,-0.001656,0.013981,0.008727,0.001178,0.000006,-0.001423,A
-0.004498,0.00012,0.011825,-0.000106,0.009402,-0.003719,-0.002804,-0.002023,P
-0.010595,-0.009566,-0.004993,0.012429,0.011267,0.004714,0.001929,-0.000797,A
-0.00432,-0.001592,-0.012823,0.007986,-0.003713,0.009477,-0.00794,0.008177,A
-0.009207,0.005504,0.005451,0.002359,-0.00167,0.008316,-0.005643,-0.009773,I
-0.003553,-0.001156,0.000039,0.008615,-0.008084,-0.002307,-0.0009,-0.007233,N
-0.008625,-0.000842,0.005558,-0.006758,0.005301,-0.010933,0.009087,0.001648,D
0.003077,0.007357,-0.00163,0.012541,0.009802,0.009535,0.006699,-0.010811,W
0.00247,0.001818,-0.011817,-0.007508,-0.003361,-0.001305,0.008741,-0.004421,D
-0.030799,-0.004732,-0.007619,-0.016488,0.012619,0.009988,0.012531,0.009612,L
-0.004855,-0.009392,0.007585,0.007494,-0.002816,-0.002022,0.01376,0.007453,H
-0.005408,-0.004534,0.010287,-0.010078,-0.003098,-0.006952,-0.010903,-0.00564,Z
0.001096,0.007766,0.004986,0.009316,0.006572,0.000233,-0.001129,-0.003178,V
-0.000117,-0.004634,0.003876,0.002505,-0.002963,-0.002655,0.002848,-0.003447,U
0.000684,-0.002034,0.00764,0.009167,0.007099,-0.002173,-0.004731,0.001397,Y
-0.00296,-0.003693,0.00364,0.021341,-0.018586,-0.00874,0.004523,0.008218,M
0.004156,-0.018044,0.01266,-0.002002,-0.003938,0.001113,-0.004105,-0.003627,S
-0.000532,0.01363,-0.005768,-0.000241,0.003354,-0.00062,-0.001555,-0.002408,F
-0.000146,-0.005365,-0.004388,-0.004211,0.000354,-0.003777,0.001425,0.005489,G
-0.005862,0.000125,0.004638,0.0011,-0.002156,-0.005691,0.005339,-0.002342,D
0.000106,0.003957,0.00534,0.004182,-0.00078,0.002282,-0.004252,0.002891,G
