K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,class
22.51666,22.51666,20.78461,32.908965,-41.569219,17.320508,-15.588457,6.928203,-3.464102,-31.176915,1.732051,-3.464102,22.51666,S
24.248711,3.464102,19.052559,24.248711,-29.444864,12.124356,-27.712813,6.928203,-22.51666,-38.105118,8.660254,-15.588457,12.124356,T
34.641016,20.78461,27.712813,38.105118,-43.30127,-0,-27.712813,10.392305,-25.980762,-62.353829,8.660254,-15.588457,6.928203,X
25.980762,-5.196152,12.124356,29.444864,-29.444864,-10.392305,-6.928203,8.660254,6.928203,-20.78461,8.660254,-19.052559,13.856406,L
48.497423,20.78461,29.444864,39.837169,-53.693575,22.51666,-25.980762,15.588457,-19.052559,-45.033321,12.124356,-13.856406,19.052559,H
32.908965,13.856406,32.908965,29.444864,-46.765372,5.196152,-20.78461,10.392305,-15.588457,-58.889727,13.856406,-24.248711,15.588457,V
27.712813,20.78461,17.320508,29.444864,-41.569219,25.980762,-29.444864,8.660254,-22.51666,-45.033321,3.464102,-8.660254,15.588457,T
38.105118,17.320508,29.444864,29.444864,-46.765372,19.052559,-29.444864,10.392305,-24.248711,-46.765372,8.660254,-17.320508,22.51666,P
43.30127,-6.928203,34.641016,34.641016,-48.497423,-6.928203,-20.78461,12.124356,-17.320508,-46.765372,12.124356,-43.30127,15.588457,N
27.712813,-6.928203,1.732051,19.052559,-20.78461,-1.732051,-8.660254,6.928203,-1.732051,-22.51666,8.660254,-19.052559,13.856406,L
36.373067,13.856406,24.248711,32.908965,-43.30127,17.320508,-24.248711,8.660254,-17.320508,-43.30127,8.660254,-17.320508,19.052559,O
25.980762,8.660254,22.51666,38.105118,-32.908965,19.052559,-27.712813,5.196152,-19.052559,-34.641016,1.732051,-10.392305,17.320508,H
34.641016,3.464102,24.248711,32.908965,-38.105118,6.928203,-24.248711,8.660254,-17.320508,-38.105118,3.464102,-22.51666,15.588457,O
45.033321,13.856406,25.980762,45.033321,-53.693575,12.124356,-27.712813,12.124356,-15.588457,-50.229473,8.660254,-19.052559,10.392305,G
20.78461,5.196152,27.712813,34.641016,-31.176915,3.464102,-20.78461,6.928203,-10.392305,-43.30127,12.124356,-13.856406,8.660254,V
43.30127,20.78461,34.641016,38.105118,-58.889727,5.196152,-25.980762,13.856406,-20.78461,-62.353829,10.392305,-25.980762,12.124356,O
31.176915,20.78461,25.980762,31.176915,-48.497423,25.980762,-27.712813,10.392305,-25.980762,-43.30127,6.928203,-13.856406,24.248711,F
39.837169,10.392305,36.373067,34.641016,-53.693575,19.052559,-22.51666,13.856406,-15.588457,-39.837169,15.588457,-22.51666,19.052559,P
31.176915,-8.660254,36.373067,29.444864,-32.908965,-12.124356,-15.588457,6.928203,-13.856406,-36.373067,8.660254,-34.641016,19.052559,N
25.980762,19.052559,13.856406,24.248711,-32.908965,22.51666,-31.176915,6.928203,-27.712813,-43.30127,1.732051,-6.928203,10.392305,T
19.052559,10.392305,15.588457,38.105118,-32.908965,13.856406,-20.78461,6.928203,-6.928203,-22.51666,0,-5.196152,19.052559,L
27.712813,-3.464102,29.444864,39.837169,-36.373067,10.392305,-25.980762,8.660254,-13.856406,-36.373067,-8.660254,-25.980762,17.320508,J
22.51666,-3.464102,22.51666,45.033321,-19.052559,-6.928203,-15.588457,1.732051,1.732051,-15.588457,1.732051,-5.196152,13.856406,C
45.033321,-8.660254,31.176915,34.641016,-46.765372,-10.392305,-19.052559,12.124356,-10.392305,-48.497423,12.124356,-43.30127,15.588457,H
22.51666,5.196152,27.712813,32.908965,-34.641016,6.928203,-24.248711,6.928203,-13.856406,-43.30127,8.660254,-15.588457,3.464102,V
45.033321,19.052559,31.176915,43.30127,-48.497423,12.124356,-24.248711,8.660254,-13.856406,-39.837169,10.392305,-8.660254,20.78461,F
39.837169,13.856406,25.980762,41.569219,-48.497423,8.660254,-25.980762,12.124356,-13.856406,-48.497423,6.928203,-17.320508,8.660254,G
17.320508,5.196152,25.980762,32.908965,-31.176915,3.464102,-15.588457,5.196152,-5.196152,-38.105118,15.588457,-12.124356,13.856406,T
41.569219,25.980762,24.248711,20.78461,-36.373067,6.928203,-20.78461,10.392305,-22.51666,-36.373067,10.392305,-1.732051,13.856406,S
20.78461,6.928203,20.78461,31.176915,-25.980762,13.856406,-20.78461,3.464102,-10.392305,-24.248711,0,-5.196152,17.320508,B
41.569219,15.588457,31.176915,41.569219,-48.497423,8.660254,-19.052559,10.392305,-8.660254,-39.837169,12.124356,-13.856406,17.320508,E
29.444864,-17.320508,34.641016,34.641016,-20.78461,-10.392305,-19.052559,3.464102,-17.320508,-38.105118,3.464102,-34.641016,6.928203,M
19.052559,1.732051,20.78461,27.712813,-34.641016,5.196152,-12.124356,12.124356,1.732051,-31.176915,12.124356,-19.052559,15.588457,I
34.641016,12.124356,34.641016,25.980762,-38.105118,6.928203,-20.78461,12.124356,-22.51666,-41.569219,15.588457,-17.320508,19.052559,P
62.353829,24.248711,24.248711,39.837169,-58.889727,22.51666,-27.712813,17.320508,-25.980762,-48.497423,13.856406,-17.320508,13.856406,H
36.373067,10.392305,17.320508,32.908965,-38.105118,10.392305,-20.78461,8.660254,-15.588457,-32.908965,10.392305,-13.856406,15.588457,D
20.78461,-5.196152,25.980762,32.908965,-17.320508,-1.732051,-13.856406,1.732051,-3.464102,-17.320508,3.464102,-10.392305,17.320508,Q
27.712813,10.392305,20.78461,29.444864,-39.837169,12.124356,-27.712813,10.392305,-17.320508,-43.30127,12.124356,-13.856406,-1.732051,F
19.052559,0,15.588457,20.78461,-19.052559,15.588457,-20.78461,3.464102,-8.660254,-20.78461,5.196152,-5.196152,10.392305,P
34.641016,8.660254,34.641016,43.30127,-46.765372,-6.928203,-19.052559,10.392305,-6.928203,-45.033321,10.392305,-22.51666,8.660254,K
22.51666,-19.052559,31.176915,31.176915,-13.856406,-10.392305,-15.588457,0,-6.928203,-17.320508,1.732051,-24.248711,17.320508,H
36.373067,17.320508,22.51666,38.105118,-41.569219,8.660254,-32.908965,10.392305,-29.444864,-58.889727,6.928203,-13.856406,1.732051,X
31.176915,6.928203,24.248711,39.837169,-36.373067,6.928203,-22.51666,6.928203,-10.392305,-38.105118,3.464102,-13.856406,10.392305,G
46.765372,20.78461,25.980762,45.033321,-53.693575,22.51666,-36.373067,13.856406,-34.641016,-64.08588,10.392305,-20.78461,12.124356,H
41.569219,12.124356,34.641016,39.837169,-45.033321,6.928203,-22.51666,13.856406,-13.856406,-46.765372,13.856406,-17.320508,12.124356,Q
27.712813,12.124356,24.248711,38.105118,-41.569219,-0,-15.588457,8.660254,-8.660254,-43.30127,15.588457,-19.052559,13.856406,N
29.444864,15.588457,12.124356,34.641016,-38.105118,20.78461,-22.51666,8.660254,-10.392305,-36.373067,10.392305,-5.196152,17.320508,I
43.30127,15.588457,31.176915,39.837169,-48.497423,6.928203,-20.78461,10.392305,-13.856406,-41.569219,12.124356,-15.588457,15.588457,G
20.78461,1.732051,25.980762,36.373067,-24.248711,1.732051,-22.51666,3.464102,-10.392305,-27.712813,-1.732051,-8.660254,8.660254,C
32.908965,22.51666,20.78461,34.641016,-41.569219,17.320508,-17.320508,8.660254,-5.196152,-36.373067,10.392305,-1.732051,17.320508,X
45.033321,13.856406,32.908965,45.033321,-50.229473,5.196152,-34.641016,13.856406,-29.444864,-57.157677,6.928203,-22.51666,12.124356,C
25.980762,10.392305,27.712813,34.641016,-43.30127,6.928203,-22.51666,10.392305,-13.856406,-48.497423,15.588457,-17.320508,12.124356,T
10.392305,6.928203,15.588457,29.444864,-24.248711,12.124356,-13.856406,3.464102,0,-19.052559,3.464102,-1.732051,15.588457,I
15.588457,1.732051,17.320508,34.641016,-27.712813,24.248711,-29.444864,5.196152,-15.588457,-24.248711,-8.660254,-10.392305,19.052559,J
31.176915,10.392305,17.320508,29.444864,-41.569219,31.176915,-31.176915,8.660254,-19.052559,-32.908965,3.464102,-12.124356,24.248711,P
38.105118,12.124356,22.51666,27.712813,-34.641016,5.196152,-19.052559,8.660254,-15.588457,-34.641016,17.320508,-12.124356,20.78461,Z
39.837169,13.856406,32.908965,43.30127,-51.961524,10.392305,-24.248711,10.392305,-22.51666,-51.961524,10.392305,-25.980762,13.856406,H
29.444864,15.588457,12.124356,24.248711,-32.908965,13.856406,-25.980762,8.660254,-20.78461,-45.033321,8.660254,-6.928203,10.392305,Y
12.124356,3.464102,17.320508,25.980762,-20.78461,17.320508,-27.712813,1.732051,-17.320508,-24.248711,-3.464102,-5.196152,12.124356,F
15.588457,-8.660254,13.856406,25.980762,-17.320508,-12.124356,-3.464102,1.732051,10.392305,-10.392305,3.464102,-12.124356,13.856406,L
31.176915,19.052559,13.856406,32.908965,-38.105118,19.052559,-27.712813,8.660254,-17.320508,-38.105118,3.464102,-3.464102,13.856406,Z
29.444864,3.464102,25.980762,45.033321,-34.641016,-3.464102,-19.052559,5.196152,-3.464102,-29.444864,5.196152,-12.124356,13.856406,C
25.980762,12.124356,19.052559,29.444864,-39.837169,12.124356,-25.980762,10.392305,-15.588457,-43.30127,12.124356,-12.124356,-1.732051,F
19.052559,3.464102,17.320508,34.641016,-27.712813,25.980762,-27.712813,6.928203,-17.320508,-24.248711,-3.464102,-10.392305,20.78461,J
25.980762,-1.732051,20.78461,29.444864,-19.052559,1.732051,-12.124356,1.732051,1.732051,-13.856406,3.464102,-5.196152,15.588457,B
39.837169,-10.392305,25.980762,36.373067,-38.105118,-8.660254,-20.78461,8.660254,-12.124356,-57.157677,3.464102,-36.373067,1.732051,U
43.30127,19.052559,31.176915,39.837169,-55.425626,3.464102,-19.052559,13.856406,-17.320508,-64.08588,27.712813,-27.712813,24.248711,N
45.033321,29.444864,29.444864,46.765372,-65.817931,20.78461,-29.444864,13.856406,-22.51666,-69.282032,12.124356,-20.78461,10.392305,H
13.856406,8.660254,19.052559,34.641016,-27.712813,12.124356,-17.320508,5.196152,-3.464102,-17.320508,-3.464102,-3.464102,20.78461,L
27.712813,6.928203,31.176915,39.837169,-34.641016,17.320508,-29.444864,5.196152,-32.908965,-46.765372,0,-24.248711,19.052559,M
27.712813,13.856406,17.320508,31.176915,-41.569219,19.052559,-20.78461,10.392305,-13.856406,-34.641016,8.660254,-13.856406,20.78461,A
17.320508,1.732051,25.980762,32.908965,-24.248711,10.392305,-22.51666,3.464102,-19.052559,-34.641016,0,-15.588457,6.928203,M
39.837169,19.052559,34.641016,39.837169,-51.961524,6.928203,-25.980762,10.392305,-20.78461,-57.157677,10.392305,-20.78461,12.124356,O
25.980762,8.660254,22.51666,36.373067,-34.641016,15.588457,-25.980762,6.928203,-17.320508,-34.641016,3.464102,-12.124356,15.588457,H
55.425626,17.320508,39.837169,41.569219,-57.157677,6.928203,-24.248711,17.320508,-20.78461,-50.229473,20.78461,-22.51666,19.052559,Q
45.033321,25.980762,34.641016,46.765372,-55.425626,10.392305,-25.980762,12.124356,-19.052559,-48.497423,10.392305,-10.392305,15.588457,E
45.033321,22.51666,12.124356,38.105118,-51.961524,29.444864,-36.373067,13.856406,-27.712813,-51.961524,8.660254,-10.392305,12.124356,Z
32.908965,22.51666,24.248711,45.033321,-43.30127,13.856406,-25.980762,8.660254,-15.588457,-41.569219,0,-6.928203,13.856406,L
36.373067,17.320508,19.052559,38.105118,-55.425626,34.641016,-32.908965,12.124356,-24.248711,-45.033321,5.196152,-17.320508,20.78461,D
19.052559,3.464102,20.78461,38.105118,-25.980762,19.052559,-31.176915,5.196152,-20.78461,-29.444864,-8.660254,-10.392305,13.856406,J
24.248711,12.124356,38.105118,32.908965,-39.837169,3.464102,-24.248711,8.660254,-24.248711,-45.033321,8.660254,-19.052559,12.124356,W
43.30127,-15.588457,25.980762,34.641016,-38.105118,-10.392305,-19.052559,12.124356,-10.392305,-53.693575,8.660254,-41.569219,3.464102,U
50.229473,17.320508,15.588457,36.373067,-58.889727,22.51666,-22.51666,13.856406,-10.392305,-45.033321,15.588457,-17.320508,17.320508,B
34.641016,27.712813,22.51666,41.569219,-57.157677,29.444864,-24.248711,12.124356,-12.124356,-46.765372,1.732051,-12.124356,25.980762,S
17.320508,1.732051,24.248711,34.641016,-20.78461,5.196152,-25.980762,1.732051,-15.588457,-25.980762,-3.464102,-6.928203,10.392305,C
51.961524,19.052559,38.105118,43.30127,-62.353829,17.320508,-24.248711,17.320508,-17.320508,-45.033321,22.51666,-17.320508,19.052559,Y
48.497423,13.856406,15.588457,38.105118,-48.497423,17.320508,-29.444864,12.124356,-22.51666,-50.229473,6.928203,-19.052559,15.588457,J
25.980762,6.928203,19.052559,25.980762,-32.908965,15.588457,-24.248711,6.928203,-13.856406,-32.908965,6.928203,-10.392305,12.124356,P
24.248711,6.928203,41.569219,36.373067,-32.908965,1.732051,-27.712813,6.928203,-29.444864,-48.497423,10.392305,-20.78461,10.392305,W
38.105118,19.052559,29.444864,39.837169,-51.961524,20.78461,-25.980762,10.392305,-19.052559,-46.765372,0,-20.78461,24.248711,B
39.837169,10.392305,22.51666,39.837169,-51.961524,10.392305,-19.052559,10.392305,-3.464102,-38.105118,12.124356,-19.052559,13.856406,R
38.105118,19.052559,48.497423,43.30127,-57.157677,1.732051,-27.712813,13.856406,-36.373067,-74.478185,22.51666,-34.641016,15.588457,W
32.908965,17.320508,19.052559,43.30127,-53.693575,31.176915,-25.980762,10.392305,-12.124356,-38.105118,8.660254,-13.856406,20.78461,R
45.033321,17.320508,31.176915,43.30127,-62.353829,19.052559,-24.248711,13.856406,-17.320508,-51.961524,10.392305,-25.980762,15.588457,R
48.497423,31.176915,25.980762,25.980762,-45.033321,13.856406,-22.51666,12.124356,-24.248711,-38.105118,10.392305,-1.732051,15.588457,S
34.641016,13.856406,6.928203,31.176915,-43.30127,39.837169,-38.105118,10.392305,-24.248711,-41.569219,5.196152,-10.392305,19.052559,P
24.248711,1.732051,20.78461,27.712813,-31.176915,20.78461,-25.980762,5.196152,-12.124356,-25.980762,5.196152,-12.124356,20.78461,P
24.248711,6.928203,15.588457,22.51666,-25.980762,12.124356,-27.712813,6.928203,-22.51666,-39.837169,8.660254,-10.392305,10.392305,T
45.033321,5.196152,19.052559,34.641016,-36.373067,3.464102,-15.588457,8.660254,-1.732051,-27.712813,8.660254,-12.124356,13.856406,B
38.105118,10.392305,27.712813,32.908965,-38.105118,8.660254,-19.052559,6.928203,-12.124356,-31.176915,8.660254,-13.856406,19.052559,R
38.105118,6.928203,19.052559,41.569219,-43.30127,6.928203,-17.320508,8.660254,-1.732051,-38.105118,10.392305,-17.320508,15.588457,G
32.908965,10.392305,27.712813,34.641016,-45.033321,6.928203,-20.78461,10.392305,-19.052559,-45.033321,10.392305,-24.248711,17.320508,H
34.641016,12.124356,25.980762,43.30127,-45.033321,1.732051,-27.712813,12.124356,-17.320508,-50.229473,6.928203,-17.320508,3.464102,C
13.856406,6.928203,13.856406,29.444864,-24.248711,13.856406,-13.856406,5.196152,0,-19.052559,5.196152,-1.732051,15.588457,I
22.51666,8.660254,13.856406,36.373067,-31.176915,27.712813,-25.980762,5.196152,-13.856406,-25.980762,0,-6.928203,24.248711,X
34.641016,13.856406,22.51666,38.105118,-43.30127,8.660254,-20.78461,8.660254,-10.392305,-39.837169,6.928203,-12.124356,13.856406,E
27.712813,13.856406,38.105118,38.105118,-48.497423,5.196152,-27.712813,12.124356,-25.980762,-58.889727,12.124356,-24.248711,1.732051,W
38.105118,19.052559,20.78461,32.908965,-55.425626,20.78461,-27.712813,13.856406,-22.51666,-51.961524,13.856406,-19.052559,13.856406,P
31.176915,19.052559,12.124356,36.373067,-39.837169,25.980762,-27.712813,8.660254,-15.588457,-34.641016,1.732051,-3.464102,17.320508,Z
29.444864,-1.732051,22.51666,38.105118,-31.176915,10.392305,-20.78461,5.196152,-10.392305,-25.980762,5.196152,-15.588457,15.588457,H
31.176915,15.588457,15.588457,24.248711,-39.837169,20.78461,-31.176915,10.392305,-27.712813,-48.497423,8.660254,-13.856406,17.320508,T
55.425626,13.856406,27.712813,39.837169,-60.621778,13.856406,-25.980762,19.052559,-17.320508,-55.425626,15.588457,-27.712813,13.856406,Q
24.248711,1.732051,17.320508,31.176915,-22.51666,12.124356,-17.320508,1.732051,-3.464102,-17.320508,1.732051,-3.464102,15.588457,B
20.78461,12.124356,34.641016,34.641016,-39.837169,8.660254,-22.51666,8.660254,-13.856406,-46.765372,15.588457,-13.856406,10.392305,V
25.980762,13.856406,10.392305,34.641016,-34.641016,6.928203,-19.052559,8.660254,-8.660254,-27.712813,5.196152,-6.928203,19.052559,L
20.78461,10.392305,13.856406,32.908965,-32.908965,15.588457,-19.052559,6.928203,-8.660254,-25.980762,0,-8.660254,19.052559,L
17.320508,-3.464102,25.980762,27.712813,-20.78461,-1.732051,-15.588457,1.732051,-10.392305,-25.980762,3.464102,-17.320508,15.588457,N
41.569219,5.196152,24.248711,36.373067,-48.497423,3.464102,-20.78461,12.124356,-12.124356,-43.30127,10.392305,-27.712813,17.320508,O
32.908965,17.320508,24.248711,34.641016,-39.837169,24.248711,-22.51666,8.660254,-13.856406,-31.176915,6.928203,-5.196152,20.78461,X
29.444864,19.052559,38.105118,38.105118,-53.693575,10.392305,-25.980762,13.856406,-22.51666,-62.353829,19.052559,-22.51666,10.392305,V
29.444864,3.464102,24.248711,43.30127,-27.712813,3.464102,-20.78461,5.196152,-10.392305,-25.980762,5.196152,-8.660254,13.856406,K
17.320508,0,25.980762,31.176915,-22.51666,6.928203,-19.052559,1.732051,-8.660254,-22.51666,-1.732051,-10.392305,17.320508,O
15.588457,10.392305,27.712813,34.641016,-34.641016,8.660254,-17.320508,6.928203,-5.196152,-46.765372,15.588457,-10.392305,10.392305,Y
39.837169,20.78461,22.51666,39.837169,-57.157677,39.837169,-38.105118,13.856406,-31.176915,-53.693575,5.196152,-19.052559,22.51666,F
50.229473,15.588457,39.837169,43.30127,-53.693575,8.660254,-24.248711,15.588457,-20.78461,-50.229473,15.588457,-22.51666,17.320508,Q
32.908965,24.248711,27.712813,43.30127,-51.961524,22.51666,-27.712813,10.392305,-15.588457,-45.033321,-3.464102,-10.392305,22.51666,L
38.105118,6.928203,19.052559,41.569219,-43.30127,6.928203,-17.320508,8.660254,-1.732051,-38.105118,10.392305,-17.320508,15.588457,G
36.373067,20.78461,20.78461,36.373067,-50.229473,19.052559,-24.248711,13.856406,-13.856406,-50.229473,8.660254,-12.124356,19.052559,I
24.248711,15.588457,17.320508,34.641016,-36.373067,15.588457,-25.980762,8.660254,-17.320508,-43.30127,6.928203,-8.660254,10.392305,X
43.30127,10.392305,27.712813,32.908965,-53.693575,10.392305,-20.78461,19.052559,-15.588457,-60.621778,19.052559,-29.444864,12.124356,Y
31.176915,3.464102,31.176915,36.373067,-32.908965,0,-20.78461,5.196152,-24.248711,-45.033321,5.196152,-25.980762,12.124356,M
45.033321,15.588457,24.248711,36.373067,-41.569219,10.392305,-22.51666,12.124356,-17.320508,-41.569219,15.588457,-12.124356,13.856406,J
41.569219,19.052559,10.392305,34.641016,-45.033321,6.928203,-17.320508,10.392305,-5.196152,-39.837169,12.124356,-8.660254,15.588457,Z
29.444864,1.732051,27.712813,27.712813,-29.444864,-1.732051,-20.78461,6.928203,-22.51666,-39.837169,8.660254,-24.248711,17.320508,N
39.837169,15.588457,22.51666,34.641016,-45.033321,17.320508,-27.712813,10.392305,-22.51666,-48.497423,3.464102,-19.052559,15.588457,G
34.641016,19.052559,31.176915,36.373067,-51.961524,12.124356,-22.51666,13.856406,-24.248711,-55.425626,15.588457,-24.248711,10.392305,A
20.78461,3.464102,10.392305,25.980762,-29.444864,-1.732051,-8.660254,6.928203,1.732051,-19.052559,10.392305,-12.124356,17.320508,L
46.765372,20.78461,45.033321,41.569219,-57.157677,3.464102,-27.712813,13.856406,-36.373067,-60.621778,10.392305,-29.444864,15.588457,C
43.30127,29.444864,25.980762,32.908965,-57.157677,15.588457,-25.980762,13.856406,-24.248711,-57.157677,8.660254,-17.320508,20.78461,D
48.497423,-8.660254,32.908965,38.105118,-48.497423,-6.928203,-22.51666,12.124356,-13.856406,-51.961524,12.124356,-43.30127,13.856406,H
24.248711,5.196152,17.320508,31.176915,-31.176915,20.78461,-24.248711,5.196152,-13.856406,-24.248711,0,-10.392305,22.51666,D
46.765372,-19.052559,24.248711,36.373067,-36.373067,-10.392305,-20.78461,12.124356,-12.124356,-53.693575,6.928203,-43.30127,3.464102,U
31.176915,19.052559,22.51666,39.837169,-48.497423,29.444864,-29.444864,8.660254,-22.51666,-41.569219,0,-15.588457,22.51666,K
46.765372,8.660254,29.444864,39.837169,-53.693575,5.196152,-15.588457,15.588457,-3.464102,-41.569219,19.052559,-24.248711,17.320508,Q
20.78461,1.732051,27.712813,32.908965,-27.712813,5.196152,-24.248711,5.196152,-13.856406,-39.837169,8.660254,-13.856406,5.196152,V
32.908965,-5.196152,22.51666,41.569219,-36.373067,22.51666,-31.176915,12.124356,-17.320508,-31.176915,-8.660254,-25.980762,27.712813,J
39.837169,20.78461,31.176915,39.837169,-43.30127,15.588457,-22.51666,6.928203,-12.124356,-32.908965,5.196152,-3.464102,20.78461,S
36.373067,8.660254,20.78461,31.176915,-29.444864,6.928203,-19.052559,5.196152,-8.660254,-25.980762,5.196152,-6.928203,19.052559,S
34.641016,20.78461,24.248711,31.176915,-38.105118,15.588457,-22.51666,8.660254,-17.320508,-34.641016,5.196152,-3.464102,22.51666,X
17.320508,6.928203,31.176915,34.641016,-32.908965,5.196152,-15.588457,6.928203,-3.464102,-45.033321,17.320508,-12.124356,12.124356,Y
29.444864,13.856406,39.837169,41.569219,-46.765372,5.196152,-31.176915,10.392305,-31.176915,-62.353829,10.392305,-24.248711,0,W
41.569219,24.248711,27.712813,45.033321,-57.157677,27.712813,-29.444864,10.392305,-20.78461,-53.693575,1.732051,-17.320508,15.588457,B
32.908965,13.856406,17.320508,32.908965,-43.30127,29.444864,-34.641016,10.392305,-25.980762,-43.30127,3.464102,-13.856406,17.320508,F
25.980762,13.856406,10.392305,31.176915,-39.837169,-3.464102,-12.124356,12.124356,-3.464102,-32.908965,15.588457,-13.856406,15.588457,L
39.837169,25.980762,22.51666,46.765372,-65.817931,39.837169,-31.176915,13.856406,-19.052559,-57.157677,3.464102,-20.78461,27.712813,D
32.908965,19.052559,24.248711,41.569219,-50.229473,29.444864,-29.444864,10.392305,-22.51666,-39.837169,6.928203,-12.124356,20.78461,K
12.124356,3.464102,24.248711,29.444864,-22.51666,3.464102,-15.588457,3.464102,-5.196152,-29.444864,10.392305,-6.928203,13.856406,T
31.176915,3.464102,25.980762,34.641016,-36.373067,10.392305,-24.248711,6.928203,-15.588457,-36.373067,1.732051,-19.052559,13.856406,O
55.425626,20.78461,38.105118,53.693575,-69.282032,15.588457,-19.052559,17.320508,-5.196152,-53.693575,25.980762,-20.78461,17.320508,Q
19.052559,1.732051,24.248711,31.176915,-17.320508,3.464102,-15.588457,1.732051,-5.196152,-20.78461,1.732051,-5.196152,15.588457,X
45.033321,13.856406,22.51666,31.176915,-41.569219,5.196152,-20.78461,10.392305,-19.052559,-39.837169,15.588457,-15.588457,15.588457,A
36.373067,24.248711,24.248711,34.641016,-48.497423,17.320508,-24.248711,10.392305,-15.588457,-46.765372,8.660254,-10.392305,13.856406,E
41.569219,10.392305,36.373067,43.30127,-46.765372,3.464102,-15.588457,12.124356,-5.196152,-41.569219,22.51666,-17.320508,20.78461,Q
31.176915,20.78461,32.908965,39.837169,-46.765372,10.392305,-20.78461,10.392305,-17.320508,-48.497423,5.196152,-17.320508,17.320508,A
51.961524,12.124356,48.497423,45.033321,-64.08588,10.392305,-24.248711,17.320508,-24.248711,-50.229473,19.052559,-32.908965,24.248711,Q
31.176915,12.124356,19.052559,38.105118,-43.30127,25.980762,-25.980762,8.660254,-13.856406,-32.908965,3.464102,-13.856406,25.980762,R
32.908965,1.732051,20.78461,41.569219,-29.444864,-6.928203,-17.320508,8.660254,-5.196152,-31.176915,10.392305,-13.856406,12.124356,C
22.51666,-1.732051,22.51666,45.033321,-20.78461,-5.196152,-15.588457,1.732051,1.732051,-17.320508,1.732051,-5.196152,13.856406,C
38.105118,-10.392305,25.980762,34.641016,-39.837169,-6.928203,-19.052559,8.660254,-10.392305,-46.765372,5.196152,-36.373067,8.660254,U
38.105118,24.248711,15.588457,34.641016,-43.30127,12.124356,-19.052559,10.392305,-6.928203,-34.641016,12.124356,-0,13.856406,Z
38.105118,15.588457,43.30127,43.30127,-53.693575,3.464102,-24.248711,12.124356,-25.980762,-51.961524,8.660254,-25.980762,15.588457,C
10.392305,5.196152,24.248711,31.176915,-24.248711,3.464102,-12.124356,3.464102,0,-29.444864,12.124356,-5.196152,15.588457,Y
36.373067,22.51666,19.052559,34.641016,-51.961524,25.980762,-22.51666,12.124356,-13.856406,-41.569219,12.124356,-10.392305,20.78461,X
32.908965,12.124356,36.373067,29.444864,-41.569219,-0,-20.78461,8.660254,-19.052559,-57.157677,13.856406,-24.248711,20.78461,V
24.248711,12.124356,15.588457,36.373067,-32.908965,20.78461,-27.712813,6.928203,-19.052559,-34.641016,1.732051,-6.928203,15.588457,X
27.712813,-3.464102,29.444864,45.033321,-24.248711,-6.928203,-19.052559,3.464102,-3.464102,-22.51666,3.464102,-10.392305,15.588457,C
29.444864,19.052559,19.052559,34.641016,-45.033321,29.444864,-24.248711,10.392305,-13.856406,-34.641016,5.196152,-8.660254,25.980762,A
29.444864,-3.464102,31.176915,34.641016,-29.444864,1.732051,-19.052559,6.928203,-20.78461,-38.105118,6.928203,-27.712813,12.124356,M
48.497423,17.320508,20.78461,34.641016,-46.765372,6.928203,-20.78461,12.124356,-10.392305,-43.30127,10.392305,-13.856406,19.052559,S
32.908965,6.928203,13.856406,29.444864,-39.837169,12.124356,-20.78461,8.660254,-13.856406,-38.105118,8.660254,-19.052559,15.588457,D
24.248711,12.124356,27.712813,32.908965,-38.105118,6.928203,-17.320508,8.660254,-8.660254,-29.444864,6.928203,-13.856406,24.248711,A
34.641016,22.51666,22.51666,43.30127,-62.353829,43.30127,-38.105118,13.856406,-32.908965,-62.353829,1.732051,-25.980762,25.980762,N
19.052559,3.464102,15.588457,22.51666,-24.248711,15.588457,-27.712813,5.196152,-20.78461,-32.908965,5.196152,-10.392305,12.124356,T
29.444864,8.660254,29.444864,38.105118,-45.033321,6.928203,-22.51666,12.124356,-13.856406,-64.08588,13.856406,-24.248711,3.464102,V
41.569219,17.320508,32.908965,45.033321,-60.621778,31.176915,-36.373067,13.856406,-38.105118,-60.621778,5.196152,-32.908965,32.908965,M
41.569219,15.588457,38.105118,34.641016,-51.961524,10.392305,-25.980762,12.124356,-36.373067,-51.961524,12.124356,-29.444864,17.320508,M
34.641016,3.464102,25.980762,41.569219,-36.373067,5.196152,-24.248711,6.928203,-15.588457,-34.641016,1.732051,-19.052559,17.320508,O
19.052559,20.78461,13.856406,31.176915,-43.30127,17.320508,-15.588457,10.392305,-1.732051,-36.373067,10.392305,-5.196152,15.588457,I
48.497423,22.51666,25.980762,48.497423,-64.08588,34.641016,-38.105118,13.856406,-34.641016,-55.425626,6.928203,-20.78461,20.78461,H
27.712813,10.392305,25.980762,39.837169,-32.908965,3.464102,-29.444864,6.928203,-24.248711,-46.765372,1.732051,-12.124356,0,K
36.373067,20.78461,32.908965,38.105118,-53.693575,20.78461,-32.908965,12.124356,-36.373067,-55.425626,8.660254,-20.78461,12.124356,F
25.980762,5.196152,15.588457,31.176915,-41.569219,-8.660254,-6.928203,10.392305,6.928203,-29.444864,12.124356,-19.052559,12.124356,L
17.320508,1.732051,19.052559,25.980762,-22.51666,17.320508,-24.248711,1.732051,-12.124356,-20.78461,-1.732051,-6.928203,19.052559,P
